name,manufacturer,price,speed,ramType,speedMHz,formFactor,moduleCount,capacityGBs,color,casLatency,firstWordLatency,voltage,isECC,isRegistered,hasHeatSpreader,URL
Kingston FURY Beast 16 GB,Kingston,$177.99 ,DDR5-5600,DDR5,5600,DIMM,2,16,Black / Silver,36,12.857,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Z99wrH/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-5600-cl36-memory-kf556c36bbek2-16
G.Skill Ripjaws S5 32 GB,G.Skill,$349.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/XsqPxr/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16gx2-rs5k
Klevv FIT V 32 GB,Klevv,$299.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,White,32,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/C93NnQ/klevv-fit-v-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-kd5agu880-60a320f
Kingston FURY Beast 32 GB,Kingston,$594.03 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/q4vscf/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-kf560c36bbe2k2-32
TEAMGROUP T-Create Expert 32 GB,TEAMGROUP,$315.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,White,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QzP8TW/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ctcwd532g6000hc30dc01
G.Skill Trident Z RGB 16 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6jBTwP/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c18d-16gtzrx
Corsair Vengeance RGB 128 GB,Corsair,"$1,494.99 ",DDR5-6400,DDR5,6400,DIMM,2,128,Black,42,13.125,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/GqNscf/corsair-vengeance-rgb-128-gb-2-x-64-gb-ddr5-6400-cl42-memory-cmh128gx5m2b6400c42
Kingston FURY Beast 16 GB,Kingston,$314.57 ,DDR5-5600,DDR5,5600,DIMM,1,16,Black,40,14.286,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/HCxRsY/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-5600-cl40-memory-kf556c40bb-16
Kingston Server Premier 32 GB,Kingston,$362.16+,DDR4-3200,DDR4,3200,DIMM,1,32,N/A,22,13.75,1.2,TRUE,FALSE,FALSE,https://pcpartpicker.com/product/2pYmP6/kingston-server-premier-32-gb-1-x-32-gb-ddr4-3200-cl22-memory-ksm32ed832hc
TEAMGROUP T-Force Vulcan Z 16 GB,TEAMGROUP,$104.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,Gray,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2Bnypg/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tlzgd416g3200hc16fdc01
G.Skill Aegis 32 GB,G.Skill,$189.99 ,DDR4-3000,DDR4,3000,DIMM,2,32,Red / Black,16,10.667,1.35,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/XCDJ7P/gskill-aegis-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c16d-32gisb
Kingston Server Premier 64 GB,Kingston,$429.00+,DDR4-3200,DDR4,3200,DIMM,1,64,N/A,22,13.75,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/rPpzK8/kingston-server-premier-64-gb-1-x-64-gb-registered-ddr4-3200-cl22-memory-ksm32rd464mfr
Crucial Pro 32 GB,Crucial,$298.99 ,DDR5-6400,DDR5,6400,DIMM,2,32,White,38,11.875,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZNJp99/crucial-pro-32-gb-2-x-16-gb-ddr5-6400-cl38-memory-cp2k16g64c38u5w
G.Skill Trident Z5 Neo RGB 32 GB,G.Skill,N/A,DDR5-7200,DDR5,7200,DIMM,2,32,Silver / Black,34,9.444,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wnsV3C/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-f5-7200j3445g16gx2-tz5nrw
Crucial Pro 64 GB,Crucial,$507.99 ,DDR5-5600,DDR5,5600,DIMM,2,64,Black,46,16.429,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QP88TW/crucial-pro-64-gb-2-x-32-gb-ddr5-5600-cl46-memory-cp2k32g56c46u5
PNY XLR8 Gaming Low Profile 32 GB,PNY,$174.28+,DDR4-3200,DDR4,3200,DIMM,2,32,Black / Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/HRG2FT/pny-xlr8-gaming-low-profile-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-md32gk2d4320016lp
Kingston FURY Beast RGB 64 GB,Kingston,$627.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,Black,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wjFmP6/kingston-fury-beast-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-kf560c30bbeak2-64
Crucial CT8G4DFS824A 8 GB,Crucial,$39.99 ,DDR4-2400,DDR4,2400,DIMM,1,8,Green,17,14.167,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/pyRzK8/crucial-8gb-1-x-8gb-ddr4-2133-memory-ct8g4dfs824a
Corsair Dominator Titanium 64 GB,Corsair,$954.99 ,DDR5-6600,DDR5,6600,DIMM,2,64,Black,32,9.697,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2pV2FT/corsair-dominator-titanium-64-gb-2-x-32-gb-ddr5-6600-cl32-memory-cmp64gx5m2x6600c32
Corsair Vengeance RGB 16 GB,Corsair,$218.99 ,DDR5-5200,DDR5,5200,DIMM,2,16,Black / Gray,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MJzXsY/corsair-vengeance-rgb-16-gb-2-x-8-gb-ddr5-5200-cl40-memory-cmh16gx5m2b5200c40
Kingston FURY Beast RGB 32 GB,Kingston,$657.21 ,DDR5-5600,DDR5,5600,DIMM,2,32,Black,36,12.857,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WFzhP6/kingston-fury-beast-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-kf556c36bbeak2-32
Corsair Vengeance 32 GB,Corsair,$385.99 ,DDR5-5200,DDR5,5200,DIMM,2,32,Black,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YBWzK8/corsair-vengeance-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmk32gx5m2b5200c40
Corsair Vengeance RGB Pro 16 GB,Corsair,$124.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vfDJ7P/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16w
Corsair Vengeance LPX 8 GB,Corsair,$58.98 ,DDR4-2400,DDR4,2400,DIMM,1,8,Black / Yellow,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sMbkcf/corsair-memory-cmk8gx4m1a2400c16
G.Skill Aegis 16 GB,G.Skill,$149.28 ,DDR4-3200,DDR4,3200,DIMM,2,16,Red / Black,16,10,1.35,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/mcH8TW/gskill-aegis-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-f4-3200c16d-16gis
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-3600,DDR4,3600,DIMM,2,32,Black / Yellow,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VhmFf7/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-memory-cmk32gx4m2z3600c18
Lexar THOR 16 GB,Lexar,$400.29+,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/BCFmP6/lexar-thor-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ld4bu008g-r3200gdxg
Corsair Vengeance 32 GB,Corsair,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Gray,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/PNKKHx/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2d6000z36
Corsair Dominator Titanium 32 GB,Corsair,$487.99 ,DDR5-6400,DDR5,6400,DIMM,2,32,Black,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/hWKscf/corsair-dominator-titanium-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-cmp32gx5m2b6400c32
G.Skill Trident Z5 RGB 32 GB,G.Skill,$339.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mhJgXL/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16gx2-tz5rk
Corsair Vengeance RGB 64 GB,Corsair,$879.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,White / Silver,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Nn9wrH/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmh64gx5m2b6000c30w
Corsair Vengeance LPX 16 GB,Corsair,$114.99 ,DDR4-3600,DDR4,3600,DIMM,2,16,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VNJtt6/corsair-16-gb-2-x-8-gb-ddr4-3600-memory-cmk16gx4m2d3600c18
Corsair Vengeance RGB 192 GB,Corsair,"$2,224.99 ",DDR5-5200,DDR5,5200,DIMM,4,192,Black,38,14.615,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xrV2FT/corsair-vengeance-rgb-192-gb-4-x-48-gb-ddr5-5200-cl38-memory-cmh192gx5m4b5200c38
Corsair Vengeance 16 GB,Corsair,$195.99 ,DDR5-5200,DDR5,5200,DIMM,1,16,Black,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2CRYcf/corsair-vengeance-16-gb-1-x-16-gb-ddr5-5200-cl40-memory-cmk16gx5m1b5200c40
Corsair Vengeance LPX 16 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,White,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nrc48d/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3000-memory-cmk16gx4m2d3000c16w
Klevv CRAS V RGB 32 GB,Klevv,$298.49 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/XsMMnQ/klevv-cras-v-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-kd5agua80-60a300g
Patriot Viper Venom 16 GB,Patriot,$161.99 ,DDR5-5200,DDR5,5200,DIMM,2,16,Black / White,36,13.846,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/rPC48d/patriot-viper-venom-16-gb-2-x-8-gb-ddr5-5200-cl36-memory-pvv516g520c36k
Kingston Server Premier 64 GB,Kingston,$946.33 ,DDR4-3200,DDR4,3200,DIMM,1,64,N/A,22,13.75,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/PnVmP6/kingston-server-premier-64-gb-1-x-64-gb-registered-ddr4-3200-cl22-memory-ksm32rd464hcr
G.Skill Trident Z5 Neo 128 GB,G.Skill,"$1,399.99 ",DDR5-6000,DDR5,6000,DIMM,2,128,Black,32,10.667,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6My8TW/gskill-trident-z5-neo-128-gb-2-x-64-gb-ddr5-6000-cl32-memory-f5-6000j3244g64gx2-tz5nr
Patriot Viper Venom 32 GB,Patriot,$474.99 ,DDR5-7000,DDR5,7000,DIMM,2,32,Black / White,32,9.143,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZyZXsY/patriot-viper-venom-32-gb-2-x-16-gb-ddr5-7000-cl32-memory-pvv532g700c32k
Lexar Ares RGB 32 GB,Lexar,N/A,DDR5-6400,DDR5,6400,DIMM,2,32,Black / Silver,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MDTZxr/lexar-ares-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ld5eu016g-r6400gdla
Patriot Venom 64 GB,Patriot,$799.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,Black,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RHCZxr/patriot-venom-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-pvv564g600c30k
Corsair Vengeance RGB Pro 32 GB,Corsair,$188.99 ,DDR4-3200,DDR4,3200,DIMM,2,32,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/HycG3C/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmw32gx4m2e3200c16w
Crucial Pro Overclocking 64 GB,Crucial,$568.99 ,DDR5-6400,DDR5,6400,DIMM,2,64,Black,40,12.5,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9RVfrH/crucial-pro-overclocking-64-gb-2-x-32-gb-ddr5-6400-cl40-memory-cp2k32g64c40u5b
Crucial Pro 32 GB,Crucial,$268.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,48,16,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gwXMnQ/crucial-pro-32-gb-2-x-16-gb-ddr5-6000-cl48-memory-cp2k16g60c48u5
G.Skill Flare X5 192 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,4,192,Black,28,9.333,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vdgZxr/gskill-flare-x5-192-gb-4-x-48-gb-ddr5-6000-cl28-memory-f5-6000j2836g48gx4-fx5
Corsair Vengeance 32 GB,Corsair,$427.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black / Silver,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sQfxFT/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-cmk32gx5m2b6000z30
Crucial CT2K8G4DFRA32A 16 GB,Crucial,$69.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,Green,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/qVjNnQ/crucial-ct2k8g4dfra32a-16-gb-2-x-8-gb-ddr4-3200-cl22-memory-ct2k8g4dfra32a
PNY XLR8 16 GB,PNY,$89.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,Black / Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sn38TW/pny-xlr8-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md16gk2d4320016axr
Corsair Vengeance 32 GB,Corsair,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8yzhP6/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2d6000c36
Lexar Ares RGB 2nd Gen 32 GB,Lexar,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,28,9.333,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/dgBFf7/lexar-ares-rgb-2nd-gen-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-ld5u16g60c28br-rgd
Corsair Vengeance LPX 64 GB,Corsair,$312.99 ,DDR4-3200,DDR4,3200,DIMM,2,64,Black / Yellow,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/k2mFf7/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3200-memory-cmk64gx4m2e3200c16
Corsair Vengeance 32 GB,Corsair,$395.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,White,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xDkqqs/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2e6000z36w
G.Skill Trident Z5 Neo 64 GB,G.Skill,$699.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,Black / Silver,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Xg2WGX/gskill-trident-z5-neo-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-tz5n
Corsair Vengeance LPX 16 GB,Corsair,$96.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mpx2FT/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3200-memory-cmk16gx4m2e3200c16
Corsair Vengeance RGB 32 GB,Corsair,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,White,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QTLFf7/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmh32gx5m2d6000c36w
G.Skill Ripjaws V 32 GB,G.Skill,$214.99 ,DDR4-3600,DDR4,3600,DIMM,2,32,Black,16,8.889,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zcH8TW/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gvkc
G.Skill Trident Z5 Neo 32 GB,G.Skill,$429.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.35,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/DgVmP6/gskill-trident-z5-neo-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3038f16gx2-tz5n
Corsair Vengeance 64 GB,Corsair,$758.99 ,DDR5-5600,DDR5,5600,DIMM,2,64,White / Gray,40,14.286,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/jkfxFT/corsair-vengeance-64-gb-2-x-32-gb-ddr5-5600-cl40-memory-cmk64gx5m2b5600c40w
V-Color Manta XSky RGB 32 GB,V-Color,$359.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YHDnTW/v-color-manta-xsky-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-tmxsal1660830kwk
Lexar THOR 32 GB,Lexar,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZpmNnQ/lexar-thor-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-ld4bu016g-r3200gdxg
TEAMGROUP T-Force Delta RGB 16 GB,TEAMGROUP,$114.99 ,DDR4-3600,DDR4,3600,DIMM,2,16,White,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/TBfFf7/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tf4d416g3600hc18jdc01
ADATA XPG Lancer Blade 32 GB,ADATA,$622.19 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Gk88TW/adata-xpg-lancer-blade-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ax5u6000c3016g-dtlabbk
Corsair Vengeance RGB 32 GB,Corsair,$400.99 ,DDR5-5200,DDR5,5200,DIMM,2,32,White,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Nmt9TW/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmh32gx5m2b5200c40w
G.Skill Trident Z RGB 16 GB,G.Skill,$114.99 ,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ybrcCJ/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzr
Crucial CT16G48C40U5 16 GB,Crucial,$168.71+,DDR5-4800,DDR5,4800,DIMM,1,16,Black,40,16.667,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/vGNxFT/crucial-ct16g48c40u5-16-gb-1-x-16-gb-ddr5-4800-cl40-memory-ct16g48c40u5
Silicon Power XPOWER Zenith Gaming 32 GB,Silicon Power,$409.97 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/scFmP6/silicon-power-xpower-zenith-gaming-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-sp032gxlwu60afde
G.Skill Ripjaws V 32 GB,G.Skill,$199.99 ,DDR4-3600,DDR4,3600,DIMM,2,32,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nvjNnQ/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c18d-32gvk
G.Skill Ripjaws M5 RGB 32 GB,G.Skill,N/A,DDR5-6400,DDR5,6400,DIMM,2,32,Black,36,11.25,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/28DQzy/gskill-ripjaws-m5-rgb-32-gb-2-x-16-gb-ddr5-6400-cl36-memory-f5-6400j3648f16gx2-rm5rk
Corsair Vengeance 32 GB,Corsair,$394.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/r7XV3C/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2e6000c36
Kingston FURY Beast 16 GB,Kingston,N/A,DDR5-6000,DDR5,6000,DIMM,2,16,Black / Silver,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/pVn9TW/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-6000-cl36-memory-kf560c36bbek2-16
Silicon Power SP016GLLTU160N22 16 GB,Silicon Power,$32.99 ,DDR3-1600,DDR3,1600,DIMM,2,16,Green,11,13.75,1.35,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/yvZ9TW/silicon-power-16-gb-2-x-8-gb-ddr3-1600-cl11-memory-sp016glltu160n22
G.Skill Trident Z RGB 64 GB,G.Skill,$369.99 ,DDR4-3600,DDR4,3600,DIMM,2,64,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gRMTwP/gskill-trident-z-rgb-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzr
Kingston FURY Beast RGB 32 GB,Kingston,N/A,DDR5-5200,DDR5,5200,DIMM,2,32,Black,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gpwypg/kingston-fury-beast-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-kf552c40bbak2-32
Corsair Vengeance 96 GB,Corsair,"$1,069.99 ",DDR5-6000,DDR5,6000,DIMM,2,96,Black,36,12,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/P8XMnQ/corsair-vengeance-96-gb-2-x-48-gb-ddr5-6000-cl36-memory-cmk96gx5m2e6000z36
TEAMGROUP T-Force Delta RGB 16 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3JRYcf/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tf3d416g3200hc16fdc01
Kingston FURY Beast 32 GB,Kingston,$307.99 ,DDR5-5600,DDR5,5600,DIMM,1,32,Black,40,14.286,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/pCxRsY/kingston-fury-beast-32-gb-1-x-32-gb-ddr5-5600-cl40-memory-kf556c40bb-32
Kingston HyperX Fury 16 GB,Kingston,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black / Silver,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QBrYcf/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-3200-memory-hx432c16fb3k216
Corsair Vengeance 32 GB,Corsair,$395.99 ,DDR5-6400,DDR5,6400,DIMM,2,32,Black,36,11.25,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/TGGhP6/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6400-cl36-memory-cmk32gx5m2b6400c36
G.Skill Aegis 16 GB,G.Skill,$132.72 ,DDR4-3000,DDR4,3000,DIMM,2,16,Black / Red,16,10.667,1.35,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/FNprxr/gskill-aegis-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-f4-3000c16d-16gisb
ADATA XPG SPECTRIX D50 16 GB,ADATA,$99.34 ,DDR4-3200,DDR4,3200,DIMM,2,16,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qqjBD3/adata-xpg-spectrix-d50-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ax4u32008g16a-dw50
OLOy MD4U083016BJDA 16 GB,OLOy,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Black,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/LMXYcf/oloy-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-md4u083016bjda
Corsair Dominator Titanium 32 GB,Corsair,$478.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/JY26Mp/corsair-dominator-titanium-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-cmp32gx5m2b6000c30
Patriot Viper Venom 32 GB,Patriot,$474.99 ,DDR5-7200,DDR5,7200,DIMM,2,32,Black / White,34,9.444,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ThdG3C/patriot-viper-venom-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-pvv532g720c34k
Kingston FURY Beast 16 GB,Kingston,N/A,DDR5-5200,DDR5,5200,DIMM,2,16,Black / Silver,36,13.846,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NBmNnQ/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-5200-cl36-memory-kf552c36bbek2-16
Thermaltake TOUGHRAM XG RGB D5 32 GB,Thermaltake,$329.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,Pink / White,36,12,1.3,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WTtkcf/thermaltake-toughram-xg-rgb-d5-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-rg40d516gx2-6000c36b
Corsair Vengeance RGB 128 GB,Corsair,"$1,747.99 ",DDR5-5600,DDR5,5600,DIMM,4,128,Black,40,14.286,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/PNsV3C/corsair-vengeance-rgb-128-gb-4-x-32-gb-ddr5-5600-cl40-memory-cmh128gx5m4b5600c40
Corsair Vengeance RGB 32 GB,Corsair,$445.99 ,DDR5-6400,DDR5,6400,DIMM,2,32,Black / Gray,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RbvD4D/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-cmh32gx5m2b6400c32
